scientific_name,state_code,observation_count,source
Achatodes zeae,WI,17,GBIF
Achatodes zeae,WV,3,GBIF
Acherdoa ferraria,AL,13,GBIF
Acherdoa ferraria,DE,2,GBIF
Acherdoa ferraria,FL,52,GBIF
Acherdoa ferraria,GA,8,GBIF
Acherdoa ferraria,MD,24,GBIF
Acherdoa ferraria,MS,31,GBIF
Acherdoa ferraria,NC,36,GBIF
Acherdoa ferraria,SC,9,GBIF
Acherdoa ferraria,VA,2,GBIF
Achlyodes busirus,TN,1,GBIF
Achlyodes pallida,TX,13,GBIF
Achlyodes thraso,OK,6,GBIF
Achlyodes thraso,TX,3026,GBIF
Achroia grisella,AL,4,GBIF
Achroia grisella,AR,2,GBIF
Achroia grisella,AZ,7,GBIF
Achroia grisella,CA,29,GBIF
Achroia grisella,CO,1,GBIF
Achroia grisella,CT,4,GBIF
Achroia grisella,DE,1,GBIF
Achroia grisella,FL,10,GBIF
Achroia grisella,GA,1,GBIF
Achroia grisella,HI,3,GBIF
Achroia grisella,IA,1,GBIF
Achroia grisella,IL,3,GBIF
Achroia grisella,IN,1,GBIF
Achroia grisella,KY,1,GBIF
Achroia grisella,LA,8,GBIF
Achroia grisella,MA,7,GBIF
Achroia grisella,MD,8,GBIF
Achroia grisella,MI,1,GBIF
Achroia grisella,MO,2,GBIF
Achroia grisella,MS,3,GBIF
Achroia grisella,NC,12,GBIF
Achroia grisella,NE,1,GBIF
Achroia grisella,NJ,2,GBIF
Achroia grisella,NV,1,GBIF
Achroia grisella,NY,10,GBIF
Achroia grisella,OH,7,GBIF
Achroia grisella,OK,8,GBIF
Achroia grisella,PA,12,GBIF
Achroia grisella,SC,1,GBIF
Achroia grisella,TN,6,GBIF
Achroia grisella,TX,58,GBIF
Achroia grisella,VA,5,GBIF
Achroia grisella,WA,5,GBIF
Achroia grisella,WI,1,GBIF
Achroia grisella,WV,2,GBIF
Achyra bifidalis,AR,2,GBIF
Achyra bifidalis,AZ,16,GBIF
Achyra bifidalis,IN,1,GBIF
Achyra bifidalis,LA,6,GBIF
Achyra bifidalis,OK,1,GBIF
Achyra bifidalis,TX,510,GBIF
Achyra bifidalis,VA,1,GBIF
Achyra occidentalis,AZ,1,GBIF
Achyra occidentalis,CA,115,GBIF
Achyra occidentalis,ID,1,GBIF
Achyra occidentalis,WA,1,GBIF
Achyra rantalis,AL,96,GBIF
Achyra rantalis,AR,136,GBIF
Achyra rantalis,AZ,117,GBIF
Achyra rantalis,CA,167,GBIF
Achyra rantalis,CO,27,GBIF
Achyra rantalis,CT,13,GBIF
Achyra rantalis,DC,6,GBIF
Achyra rantalis,DE,34,GBIF
Achyra rantalis,FL,233,GBIF
Achyra rantalis,GA,29,GBIF
Achyra rantalis,IA,22,GBIF
Achyra rantalis,ID,2,GBIF
Achyra rantalis,IL,181,GBIF
Achyra rantalis,IN,50,GBIF
Achyra rantalis,KS,179,GBIF
Achyra rantalis,KY,6,GBIF
Achyra rantalis,LA,99,GBIF
Achyra rantalis,MA,209,GBIF
Achyra rantalis,MD,112,GBIF
Achyra rantalis,ME,3,GBIF
Achyra rantalis,MI,45,GBIF
Achyra rantalis,MN,9,GBIF
Achyra rantalis,MO,181,GBIF
Achyra rantalis,MS,19,GBIF
Achyra rantalis,NC,114,GBIF
Achyra rantalis,ND,1,GBIF
Achyra rantalis,NE,156,GBIF
Achyra rantalis,NH,4,GBIF
Achyra rantalis,NJ,94,GBIF
Achyra rantalis,NM,111,GBIF
Achyra rantalis,NV,8,GBIF
Achyra rantalis,NY,98,GBIF
Achyra rantalis,OH,100,GBIF
Achyra rantalis,OK,658,GBIF
Achyra rantalis,OR,5,GBIF
Achyra rantalis,PA,51,GBIF
Achyra rantalis,RI,5,GBIF
Achyra rantalis,SC,22,GBIF
Achyra rantalis,SD,9,GBIF
Achyra rantalis,TN,22,GBIF
Achyra rantalis,TX,7408,GBIF
Achyra rantalis,UT,5,GBIF
Achyra rantalis,VA,81,GBIF
Achyra rantalis,VT,1,GBIF
Achyra rantalis,WA,12,GBIF
Achyra rantalis,WI,11,GBIF
Achyra rantalis,WV,2,GBIF
Acleris aenigmana,CA,16,GBIF
Acleris albicomana,AK,2,GBIF
Acleris albicomana,CA,3,GBIF
Acleris albicomana,CO,14,GBIF
Acleris albicomana,CT,1,GBIF
Acleris albicomana,IA,1,GBIF
Acleris albicomana,MA,3,GBIF
Acleris albicomana,ME,1,GBIF
Acleris albicomana,MI,8,GBIF
Acleris albicomana,MN,9,GBIF
Acleris albicomana,MO,1,GBIF
Acleris albicomana,MT,21,GBIF
Acleris albicomana,NE,2,GBIF
Acleris albicomana,NJ,2,GBIF
Acleris albicomana,NM,2,GBIF
Acleris albicomana,NY,13,GBIF
Acleris albicomana,OH,3,GBIF
Acleris albicomana,PA,2,GBIF
Acleris albicomana,TN,3,GBIF
Acleris albicomana,UT,2,GBIF
Acleris albicomana,WA,6,GBIF
Acleris albicomana,WI,4,GBIF
Acleris albinvia,FL,1,GBIF
Acleris albinvia,LA,1,GBIF
Acleris albinvia,TX,2,GBIF
Acleris arcticana,AK,29,GBIF
Acleris arcticana,IN,1,GBIF
Acleris arcticana,WI,1,GBIF
Acleris bergmanniana,AK,2,GBIF
Acleris bowmanana,AK,2,GBIF
Acleris bowmanana,CA,2,GBIF
Acleris bowmanana,MA,5,GBIF
Acleris bowmanana,MI,3,GBIF
Acleris bowmanana,MN,1,GBIF
Acleris bowmanana,MT,5,GBIF
Acleris bowmanana,NY,3,GBIF
Acleris bowmanana,OH,5,GBIF
Acleris bowmanana,PA,1,GBIF
Acleris bowmanana,VT,1,GBIF
Acleris bowmanana,WI,10,GBIF
Acleris bowmanana,WV,1,GBIF
Acleris braunana,MD,1,GBIF
Acleris braunana,MI,4,GBIF
Acleris braunana,MN,4,GBIF
Acleris braunana,NY,1,GBIF
Acleris braunana,PA,1,GBIF
Acleris braunana,VT,4,GBIF
Acleris braunana,WI,1,GBIF
Acleris britannia,AK,23,GBIF
Acleris britannia,CA,3,GBIF
Acleris britannia,WA,26,GBIF
Acleris busckana,MA,4,GBIF
Acleris busckana,NY,1,GBIF
Acleris busckana,VT,3,GBIF
Acleris caliginosana,AK,3,GBIF
Acleris caliginosana,CA,1,GBIF
Acleris caliginosana,CO,6,GBIF
Acleris caliginosana,MI,5,GBIF
Acleris caliginosana,MN,2,GBIF
Acleris caliginosana,MT,1,GBIF
Acleris caliginosana,WA,4,GBIF
Acleris caliginosana,WI,1,GBIF
Acleris celiana,MA,4,GBIF
Acleris celiana,ME,7,GBIF
Acleris celiana,MI,7,GBIF
Acleris celiana,MN,9,GBIF
Acleris celiana,MT,1,GBIF
Acleris celiana,NH,3,GBIF
Acleris celiana,NY,2,GBIF
Acleris celiana,PA,7,GBIF
Acleris celiana,VT,31,GBIF
Acleris celiana,WI,6,GBIF
Acleris cervinana,AL,5,GBIF
Acleris cervinana,CA,2,GBIF
Acleris cervinana,CT,1,GBIF
Acleris cervinana,GA,2,GBIF
Acleris cervinana,IL,7,GBIF
Acleris cervinana,IN,2,GBIF
Acleris cervinana,MA,12,GBIF
Acleris cervinana,MD,8,GBIF
Acleris cervinana,ME,2,GBIF
Acleris cervinana,MI,3,GBIF
Acleris cervinana,MN,4,GBIF
Acleris cervinana,MO,1,GBIF
Acleris cervinana,NC,43,GBIF
Acleris cervinana,NE,1,GBIF
Acleris cervinana,NH,4,GBIF
Acleris cervinana,NJ,1,GBIF
Acleris cervinana,NY,6,GBIF
Acleris cervinana,OH,13,GBIF
Acleris cervinana,PA,23,GBIF
Acleris cervinana,SC,1,GBIF
Acleris cervinana,TN,2,GBIF
Acleris cervinana,VA,6,GBIF
Acleris cervinana,VT,28,GBIF
Acleris cervinana,WI,13,GBIF
Acleris cervinana,WV,4,GBIF
Acleris chalybeana,AL,10,GBIF
Acleris chalybeana,AR,2,GBIF
Acleris chalybeana,CT,16,GBIF
Acleris chalybeana,GA,2,GBIF
Acleris chalybeana,IA,2,GBIF
Acleris chalybeana,IL,2,GBIF
Acleris chalybeana,IN,2,GBIF
Acleris chalybeana,KY,1,GBIF
Acleris chalybeana,MA,6,GBIF
Acleris chalybeana,MD,19,GBIF
Acleris chalybeana,ME,1,GBIF
Acleris chalybeana,MI,14,GBIF
Acleris chalybeana,MO,4,GBIF
Acleris chalybeana,MS,1,GBIF
Acleris chalybeana,MT,2,GBIF
Acleris chalybeana,NC,44,GBIF
Acleris chalybeana,NH,1,GBIF
Acleris chalybeana,NJ,2,GBIF
Acleris chalybeana,NY,35,GBIF
Acleris chalybeana,OH,13,GBIF
Acleris chalybeana,PA,36,GBIF
Acleris chalybeana,SC,2,GBIF
Acleris chalybeana,TN,4,GBIF
Acleris chalybeana,VA,16,GBIF
Acleris chalybeana,VT,24,GBIF
Acleris chalybeana,WI,7,GBIF
Acleris chalybeana,WV,4,GBIF
Acleris comandrana,MA,5,GBIF
Acleris comandrana,MD,2,GBIF
Acleris comandrana,ME,1,GBIF
Acleris comandrana,NC,1,GBIF
Acleris comandrana,NJ,1,GBIF
Acleris comandrana,NY,1,GBIF
Acleris comariana,IL,2,GBIF
Acleris comariana,MI,1,GBIF
Acleris comariana,PA,1,GBIF
Acleris comariana,TN,7,GBIF
Acleris comariana,VA,7,GBIF
Acleris cornana,CT,1,GBIF
Acleris cornana,MA,2,GBIF
Acleris cornana,MI,4,GBIF
Acleris cornana,MN,2,GBIF
Acleris cornana,MT,1,GBIF
Acleris cornana,PA,2,GBIF
Acleris cornana,VT,3,GBIF
Acleris cornana,WI,3,GBIF
Acleris curvalana,AK,5,GBIF
Acleris curvalana,AL,7,GBIF
Acleris curvalana,AR,2,GBIF
Acleris curvalana,CT,39,GBIF
Acleris curvalana,DE,4,GBIF
Acleris curvalana,GA,4,GBIF
Acleris curvalana,IN,3,GBIF
Acleris curvalana,MA,107,GBIF
Acleris curvalana,MD,27,GBIF
Acleris curvalana,ME,12,GBIF
Acleris curvalana,MI,46,GBIF
Acleris curvalana,MN,7,GBIF
Acleris curvalana,MO,5,GBIF
Acleris curvalana,MT,6,GBIF
Acleris curvalana,NC,8,GBIF
Acleris curvalana,NH,10,GBIF
Acleris curvalana,NJ,24,GBIF
Acleris curvalana,NY,30,GBIF
Acleris curvalana,OH,11,GBIF
Acleris curvalana,OR,1,GBIF
Acleris curvalana,PA,42,GBIF
Acleris curvalana,RI,6,GBIF
Acleris curvalana,SC,1,GBIF
Acleris curvalana,TN,5,GBIF
Acleris curvalana,VA,22,GBIF
Acleris curvalana,VT,14,GBIF
Acleris curvalana,WA,7,GBIF
Acleris curvalana,WI,8,GBIF
Acleris effractana,AK,58,GBIF
Acleris effractana,MI,2,GBIF
Acleris effractana,MN,6,GBIF
Acleris effractana,VT,1,GBIF
Acleris effractana,WA,5,GBIF
Acleris emargana,AK,2,GBIF
Acleris ferrugana,NC,8,GBIF
Acleris flavivittana,AL,2,GBIF
Acleris flavivittana,CT,2,GBIF
Acleris flavivittana,DE,3,GBIF
Acleris flavivittana,IA,1,GBIF
Acleris flavivittana,IL,1,GBIF
Acleris flavivittana,IN,1,GBIF
Acleris flavivittana,KS,1,GBIF
Acleris flavivittana,KY,3,GBIF
Acleris flavivittana,MA,10,GBIF
Acleris flavivittana,MD,15,GBIF
Acleris flavivittana,MI,6,GBIF
Acleris flavivittana,MN,1,GBIF
Acleris flavivittana,MO,1,GBIF
Acleris flavivittana,MT,1,GBIF
Acleris flavivittana,NC,22,GBIF
Acleris flavivittana,NH,2,GBIF
Acleris flavivittana,NJ,10,GBIF
Acleris flavivittana,NY,11,GBIF
Acleris flavivittana,OH,8,GBIF
Acleris flavivittana,PA,22,GBIF
Acleris flavivittana,TN,3,GBIF
Acleris flavivittana,VA,16,GBIF
Acleris flavivittana,VT,30,GBIF
Acleris flavivittana,WI,7,GBIF
Acleris flavivittana,WV,12,GBIF
Acleris foliana,CA,12,GBIF
Acleris foliana,CO,10,GBIF
Acleris foliana,UT,1,GBIF
Acleris forbesana,CA,1,GBIF
Acleris forbesana,CT,1,GBIF
Acleris forbesana,MI,5,GBIF
Acleris forbesana,MN,4,GBIF
Acleris forbesana,MT,1,GBIF
Acleris forbesana,NC,1,GBIF
Acleris forbesana,NY,8,GBIF
Acleris forbesana,TN,1,GBIF
Acleris forbesana,VT,4,GBIF
Acleris forbesana,WI,5,GBIF
Acleris forsskaleana,CT,17,GBIF
Acleris forsskaleana,MA,123,GBIF
Acleris forsskaleana,ME,5,GBIF
Acleris forsskaleana,MI,56,GBIF
Acleris forsskaleana,NH,5,GBIF
Acleris forsskaleana,NJ,7,GBIF
Acleris forsskaleana,NY,120,GBIF
Acleris forsskaleana,OH,11,GBIF
Acleris forsskaleana,OR,2,GBIF
Acleris forsskaleana,PA,23,GBIF
Acleris forsskaleana,RI,9,GBIF
Acleris forsskaleana,VT,67,GBIF
Acleris forsskaleana,WA,30,GBIF
Acleris forsskaleana,WI,3,GBIF
Acleris fragariana,CA,1,GBIF
Acleris fragariana,MA,3,GBIF
Acleris fragariana,ME,1,GBIF
Acleris fragariana,MI,11,GBIF
Acleris fragariana,NY,1,GBIF
Acleris fragariana,VT,1,GBIF
Acleris fragariana,WA,5,GBIF
Acleris gloveranus,AK,139,GBIF
Acleris gloveranus,AZ,1,GBIF
Acleris gloveranus,MT,7,GBIF
Acleris gloveranus,WA,2,GBIF
Acleris hastiana,AK,6,GBIF
Acleris hastiana,CA,35,GBIF
Acleris hastiana,MA,1,GBIF
Acleris hastiana,ME,1,GBIF
Acleris hastiana,MI,1,GBIF
Acleris hastiana,MN,1,GBIF
Acleris hastiana,MT,6,GBIF
Acleris hastiana,NY,2,GBIF
Acleris hastiana,OR,2,GBIF
Acleris hastiana,PA,3,GBIF
Acleris hastiana,VT,5,GBIF
Acleris hastiana,WA,26,GBIF
Acleris hastiana,WI,2,GBIF
Acleris holmiana,WA,2,GBIF
Acleris hudsoniana,AK,2,GBIF
Acleris hudsoniana,MA,4,GBIF
Acleris hudsoniana,MI,1,GBIF
Acleris hudsoniana,NH,1,GBIF
Acleris hudsoniana,WI,2,GBIF
Acleris implexana,AK,1,GBIF
Acleris implexana,MN,1,GBIF
Acleris implexana,MT,1,GBIF
Acleris implexana,PA,1,GBIF
Acleris inana,MI,1,GBIF
Acleris inana,OH,2,GBIF
Acleris kearfottana,MA,1,GBIF
Acleris kearfottana,NY,1,GBIF
Acleris kearfottana,PA,3,GBIF
Acleris kearfottana,WI,1,GBIF
Acleris keiferi,CA,32,GBIF
Acleris lipsiana,MT,1,GBIF
Acleris lipsiana,WA,7,GBIF
Acleris logiana,AK,2,GBIF
Acleris logiana,AL,1,GBIF
Acleris logiana,CA,1,GBIF
Acleris logiana,GA,1,GBIF
Acleris logiana,IL,2,GBIF
Acleris logiana,MI,2,GBIF
Acleris logiana,MN,5,GBIF
Acleris logiana,NC,3,GBIF
Acleris logiana,OK,1,GBIF
Acleris logiana,PA,1,GBIF
Acleris logiana,TN,6,GBIF
Acleris logiana,WI,2,GBIF
Acleris maccana,AK,66,GBIF
Acleris maccana,MA,1,GBIF
Acleris maccana,ME,2,GBIF
Acleris maccana,MI,7,GBIF
Acleris maccana,MN,5,GBIF
Acleris maccana,MT,3,GBIF
Acleris maccana,NC,5,GBIF
Acleris maccana,NH,1,GBIF
Acleris maccana,NY,2,GBIF
Acleris maccana,OR,1,GBIF
Acleris maccana,PA,5,GBIF
Acleris maccana,TN,3,GBIF
Acleris maccana,VT,14,GBIF
Acleris maccana,WA,4,GBIF
Acleris maccana,WI,1,GBIF
Acleris maccana,WV,1,GBIF
Acleris macdunnoughi,CT,2,GBIF
Acleris macdunnoughi,MA,7,GBIF
Acleris macdunnoughi,MD,7,GBIF
Acleris macdunnoughi,ME,5,GBIF
Acleris macdunnoughi,MI,7,GBIF
Acleris macdunnoughi,MN,6,GBIF
Acleris macdunnoughi,MT,7,GBIF
Acleris macdunnoughi,NC,6,GBIF
Acleris macdunnoughi,NH,8,GBIF
Acleris macdunnoughi,NY,5,GBIF
Acleris macdunnoughi,OH,1,GBIF
Acleris macdunnoughi,PA,9,GBIF
Acleris macdunnoughi,VT,66,GBIF
Acleris macdunnoughi,WI,2,GBIF
Acleris macdunnoughi,WV,1,GBIF
Acleris maculidorsana,AL,7,GBIF
Acleris maculidorsana,AR,3,GBIF
Acleris maculidorsana,CT,4,GBIF
Acleris maculidorsana,FL,2,GBIF
Acleris maculidorsana,GA,3,GBIF
Acleris maculidorsana,KY,5,GBIF
Acleris maculidorsana,MA,52,GBIF
Acleris maculidorsana,MD,6,GBIF
Acleris maculidorsana,ME,4,GBIF
Acleris maculidorsana,MI,15,GBIF
Acleris maculidorsana,MN,2,GBIF
Acleris maculidorsana,MS,2,GBIF
Acleris maculidorsana,NC,27,GBIF
Acleris maculidorsana,NH,3,GBIF
Acleris maculidorsana,NJ,19,GBIF
Acleris maculidorsana,NY,6,GBIF
Acleris maculidorsana,OH,2,GBIF
Acleris maculidorsana,PA,6,GBIF
Acleris maculidorsana,SC,3,GBIF
Acleris maculidorsana,TN,12,GBIF
Acleris maculidorsana,VA,3,GBIF
Acleris maculidorsana,VT,2,GBIF
Acleris maculidorsana,WI,11,GBIF
Acleris maculidorsana,WV,5,GBIF
Acleris maximana,AK,3,GBIF
Acleris maximana,CA,24,GBIF
Acleris maximana,CO,1,GBIF
Acleris maximana,ID,1,GBIF
Acleris maximana,MI,2,GBIF
Acleris maximana,MN,1,GBIF
Acleris maximana,MT,5,GBIF
Acleris maximana,OR,1,GBIF
Acleris maximana,PA,1,GBIF
Acleris maximana,VT,2,GBIF
Acleris maximana,WA,10,GBIF
Acleris maximana,WI,1,GBIF
Acleris minuta,MA,2,GBIF
Acleris minuta,ME,8,GBIF
Acleris minuta,MI,3,GBIF
Acleris minuta,MN,1,GBIF
Acleris minuta,NJ,1,GBIF
Acleris minuta,OK,1,GBIF
Acleris minuta,WI,2,GBIF
Acleris negundana,IL,1,GBIF
Acleris negundana,MD,9,GBIF
Acleris negundana,MT,1,GBIF
Acleris negundana,NC,2,GBIF
Acleris negundana,PA,2,GBIF
Acleris negundana,VA,13,GBIF
Acleris negundana,WI,3,GBIF
Acleris negundana,WV,1,GBIF
Acleris nigrolinea,AK,4,GBIF
Acleris nigrolinea,CA,1,GBIF
Acleris nigrolinea,CT,20,GBIF
Acleris nigrolinea,KY,1,GBIF
Acleris nigrolinea,MA,3,GBIF
Acleris nigrolinea,MD,3,GBIF
Acleris nigrolinea,MI,31,GBIF
Acleris nigrolinea,MN,10,GBIF
Acleris nigrolinea,NC,18,GBIF
Acleris nigrolinea,NJ,1,GBIF
Acleris nigrolinea,NY,17,GBIF
Acleris nigrolinea,OH,4,GBIF
Acleris nigrolinea,PA,11,GBIF
Acleris nigrolinea,TN,15,GBIF
Acleris nigrolinea,VA,1,GBIF
Acleris nigrolinea,VT,2,GBIF
Acleris nigrolinea,WI,9,GBIF
Acleris nigrolinea,WV,4,GBIF
Acleris nivisellana,AR,1,GBIF
Acleris nivisellana,CA,2,GBIF
Acleris nivisellana,CO,11,GBIF
Acleris nivisellana,CT,18,GBIF
Acleris nivisellana,DE,4,GBIF
Acleris nivisellana,IA,2,GBIF
Acleris nivisellana,ID,1,GBIF
Acleris nivisellana,IL,3,GBIF
Acleris nivisellana,IN,3,GBIF
Acleris nivisellana,KS,1,GBIF
Acleris nivisellana,KY,4,GBIF
Acleris nivisellana,MA,36,GBIF
Acleris nivisellana,MD,17,GBIF
Acleris nivisellana,ME,15,GBIF
Acleris nivisellana,MI,62,GBIF
Acleris nivisellana,MN,22,GBIF
Acleris nivisellana,MO,1,GBIF
Acleris nivisellana,MT,10,GBIF
Acleris nivisellana,NC,10,GBIF
Acleris nivisellana,NE,2,GBIF
Acleris nivisellana,NH,6,GBIF
Acleris nivisellana,NJ,1,GBIF
Acleris nivisellana,NY,56,GBIF
Acleris nivisellana,OH,25,GBIF
Acleris nivisellana,OR,2,GBIF
Acleris nivisellana,PA,29,GBIF
Acleris nivisellana,RI,3,GBIF
Acleris nivisellana,SD,1,GBIF
Acleris nivisellana,TN,2,GBIF
Acleris nivisellana,VA,16,GBIF
Acleris nivisellana,VT,82,GBIF
Acleris nivisellana,WA,13,GBIF
Acleris nivisellana,WI,8,GBIF
Acleris nivisellana,WV,10,GBIF
Acleris obtusana,CO,3,GBIF
Acleris obtusana,MI,1,GBIF
Acleris obtusana,MN,1,GBIF
Acleris obtusana,MT,1,GBIF
Acleris obtusana,NY,1,GBIF
Acleris obtusana,WI,2,GBIF
Acleris oxycoccana,MI,35,GBIF
Acleris oxycoccana,MN,17,GBIF
Acleris oxycoccana,NY,9,GBIF
Acleris oxycoccana,WI,19,GBIF
Acleris paracinderella,CA,1,GBIF
Acleris placidana,AK,7,GBIF
Acleris placidana,AL,10,GBIF
Acleris placidana,CT,25,GBIF
Acleris placidana,DE,1,GBIF
Acleris placidana,GA,2,GBIF
Acleris placidana,IA,1,GBIF
Acleris placidana,IN,1,GBIF
Acleris placidana,MA,18,GBIF
Acleris placidana,MD,13,GBIF
Acleris placidana,MI,4,GBIF
Acleris placidana,MN,5,GBIF
Acleris placidana,NC,43,GBIF
Acleris placidana,NH,4,GBIF
Acleris placidana,NJ,2,GBIF
Acleris placidana,NY,24,GBIF
Acleris placidana,OH,2,GBIF
Acleris placidana,OK,1,GBIF
Acleris placidana,PA,14,GBIF
Acleris placidana,RI,2,GBIF
Acleris placidana,SC,2,GBIF
Acleris placidana,TN,4,GBIF
Acleris placidana,VA,3,GBIF
Acleris placidana,VT,33,GBIF
Acleris placidana,WI,8,GBIF
Acleris placidana,WV,4,GBIF
Acleris ptychogrammos,AL,1,GBIF
Acleris ptychogrammos,CT,3,GBIF
Acleris ptychogrammos,IL,2,GBIF
Acleris ptychogrammos,KS,5,GBIF
Acleris ptychogrammos,KY,2,GBIF
Acleris ptychogrammos,MA,6,GBIF
Acleris ptychogrammos,MI,6,GBIF
Acleris ptychogrammos,MN,1,GBIF
Acleris ptychogrammos,MO,3,GBIF
Acleris ptychogrammos,MS,1,GBIF
Acleris ptychogrammos,NC,6,GBIF
Acleris ptychogrammos,NH,2,GBIF
Acleris ptychogrammos,NY,9,GBIF
Acleris ptychogrammos,OH,2,GBIF
Acleris ptychogrammos,OK,1,GBIF
Acleris ptychogrammos,PA,1,GBIF
Acleris ptychogrammos,RI,1,GBIF
Acleris ptychogrammos,TN,3,GBIF
Acleris ptychogrammos,VA,1,GBIF
Acleris ptychogrammos,WI,2,GBIF
Acleris rhombana,WA,1,GBIF
Acleris robinsoniana,AL,1,GBIF
Acleris robinsoniana,AR,1,GBIF
Acleris robinsoniana,CA,1,GBIF
Acleris robinsoniana,CT,4,GBIF
Acleris robinsoniana,IA,1,GBIF
Acleris robinsoniana,IL,1,GBIF
Acleris robinsoniana,IN,1,GBIF
Acleris robinsoniana,MA,12,GBIF
Acleris robinsoniana,MD,16,GBIF
Acleris robinsoniana,ME,2,GBIF
Acleris robinsoniana,MI,2,GBIF
Acleris robinsoniana,MN,2,GBIF
Acleris robinsoniana,MO,2,GBIF
Acleris robinsoniana,MT,6,GBIF
Acleris robinsoniana,NC,6,GBIF
Acleris robinsoniana,NH,1,GBIF
Acleris robinsoniana,NJ,6,GBIF
Acleris robinsoniana,NY,11,GBIF
Acleris robinsoniana,OH,12,GBIF
Acleris robinsoniana,OK,1,GBIF
Acleris robinsoniana,PA,15,GBIF
Acleris robinsoniana,RI,2,GBIF
Acleris robinsoniana,TN,2,GBIF
Acleris robinsoniana,VT,2,GBIF
Acleris robinsoniana,WA,3,GBIF
Acleris robinsoniana,WI,1,GBIF
Acleris robinsoniana,WV,3,GBIF
Acleris santacrucis,CA,8,GBIF
Acleris schalleriana,AK,20,GBIF
Acleris schalleriana,AL,2,GBIF
Acleris schalleriana,CT,11,GBIF
Acleris schalleriana,DE,6,GBIF
Acleris schalleriana,IL,21,GBIF
Acleris schalleriana,IN,9,GBIF
Acleris schalleriana,KS,4,GBIF
Acleris schalleriana,MA,17,GBIF
Acleris schalleriana,MD,20,GBIF
Acleris schalleriana,MI,11,GBIF
Acleris schalleriana,MN,2,GBIF
Acleris schalleriana,MO,3,GBIF
Acleris schalleriana,NC,31,GBIF
Acleris schalleriana,NE,2,GBIF
Acleris schalleriana,NH,3,GBIF
Acleris schalleriana,NJ,8,GBIF
Acleris schalleriana,NY,18,GBIF
Acleris schalleriana,OH,9,GBIF
Acleris schalleriana,OK,3,GBIF
Acleris schalleriana,PA,15,GBIF
Acleris schalleriana,RI,3,GBIF
Acleris schalleriana,SC,1,GBIF
Acleris schalleriana,TN,10,GBIF
Acleris schalleriana,VA,10,GBIF
Acleris schalleriana,VT,6,GBIF
Acleris schalleriana,WI,8,GBIF
Acleris schalleriana,WV,4,GBIF
Acleris semiannula,AK,3,GBIF
Acleris semiannula,AR,1,GBIF
Acleris semiannula,IN,1,GBIF
Acleris semiannula,MA,7,GBIF
Acleris semiannula,MD,2,GBIF
Acleris semiannula,MI,2,GBIF
Acleris semiannula,MN,1,GBIF
Acleris semiannula,NH,1,GBIF
Acleris semiannula,OH,1,GBIF
Acleris semiannula,PA,2,GBIF
Acleris semiannula,RI,1,GBIF
Acleris semiannula,SC,1,GBIF
Acleris semiannula,VT,2,GBIF
Acleris semiannula,WI,1,GBIF
Acleris semipurpurana,AL,18,GBIF
Acleris semipurpurana,AR,4,GBIF
Acleris semipurpurana,CT,117,GBIF
Acleris semipurpurana,DE,1,GBIF
Acleris semipurpurana,FL,76,GBIF
Acleris semipurpurana,GA,27,GBIF
Acleris semipurpurana,IA,2,GBIF
Acleris semipurpurana,IL,30,GBIF
Acleris semipurpurana,IN,9,GBIF
Acleris semipurpurana,LA,38,GBIF
Acleris semipurpurana,MA,102,GBIF
Acleris semipurpurana,MD,20,GBIF
Acleris semipurpurana,MI,115,GBIF
Acleris semipurpurana,MN,21,GBIF
Acleris semipurpurana,MO,15,GBIF
Acleris semipurpurana,MS,9,GBIF
Acleris semipurpurana,NC,42,GBIF
Acleris semipurpurana,NH,4,GBIF
Acleris semipurpurana,NJ,36,GBIF
Acleris semipurpurana,NY,120,GBIF
Acleris semipurpurana,OH,76,GBIF
Acleris semipurpurana,OK,52,GBIF
Acleris semipurpurana,PA,51,GBIF
Acleris semipurpurana,RI,3,GBIF
Acleris semipurpurana,SC,25,GBIF
Acleris semipurpurana,TN,3,GBIF
Acleris semipurpurana,TX,287,GBIF
Acleris semipurpurana,VA,47,GBIF
Acleris semipurpurana,VT,9,GBIF
Acleris semipurpurana,WI,103,GBIF
Acleris semipurpurana,WV,1,GBIF
Acleris senescens,CA,25,GBIF
Acleris simpliciana,IN,1,GBIF
Acleris simpliciana,MA,4,GBIF
Acleris simpliciana,NY,1,GBIF
Acleris simpliciana,OH,1,GBIF
Acleris simpliciana,PA,1,GBIF
Acleris simpliciana,VT,3,GBIF
Acleris simpliciana,WI,3,GBIF
Acleris stadiana,MA,7,GBIF
Acleris stadiana,MD,2,GBIF
Acleris stadiana,MI,1,GBIF
Acleris stadiana,MN,2,GBIF
Acleris stadiana,NY,1,GBIF
Acleris stadiana,PA,4,GBIF
Acleris stadiana,VT,4,GBIF
Acleris stadiana,WI,1,GBIF
Acleris subnivana,AK,1,GBIF
Acleris subnivana,AR,4,GBIF
Acleris subnivana,CT,1,GBIF
Acleris subnivana,DC,1,GBIF
Acleris subnivana,GA,1,GBIF
Acleris subnivana,IA,1,GBIF
Acleris subnivana,IL,5,GBIF
Acleris subnivana,IN,5,GBIF
Acleris subnivana,KS,1,GBIF
Acleris subnivana,KY,5,GBIF
Acleris subnivana,MA,39,GBIF
Acleris subnivana,MD,8,GBIF
Acleris subnivana,ME,6,GBIF
Acleris subnivana,MI,14,GBIF
Acleris subnivana,MN,2,GBIF
